Restaurant_Name,Ranking,Price_Range,Cuisine_Type,Menu Items
Lindenbräu am Potsdamer Platz,4.4,30 € ou moins,Allemande,"['art', 'c', 'frischem', 'sellerie', 'ausgewogenem', 'creme', 'rstzwiebeln', 'und', 'malzigrauchigen', 'seit', 'frites', 'grner', 'der', 'leberkndelsuppe', 'beer', 'spritz', 'grauburgunder', 'sporer', 'm', 'melisse', 'krautsalat', 'spree', 'cappuccino', 'kaffirlimettenbltter', 'acgij', 'spirit', 'extrafeinen', 'belebend', 'rolle', 'spitzkohl', 'in', 'gulaschsuppe', 'wrze', 'jahrhunderten', 'pilzrahmsauce', 'reichhaltiger', 'aquavit', 'rohstoffen', 'seen', 'rein', 'al', 'gebraute', 'zarte', 'knacker', 'auf', 'pinot', 'mwst', 'baden', 'fischspezialitten', 'verfeinert', 'sahnehaube', 'rotkohl', 'wurstparade', 'currysauce', 'weiwrste', 'kirschnektar', 'nusslikr', 'antrunk', 'kaiserschmarrn', 'eng', 'obstler', 'blattsalat', 'pommes', 'alkoholgehalt', 'landmann', 'tiroler', 'krutern', 'sterreich', 'schlieen', 'vollmundige', 'judge', 'noir', 'vanillesauce', 'folgen', 'reife', 'ingwerzitronenweie', 'slichen', 'uhr', 'colaweie', 'mirinda', 'weier', 'tasse', 'hausgemachtem', 'taurin', 'tieres', 'ernhrung', 'im', 'fassbier', 'fassbiere', 'bier', 'l', 'h', 'milch', 'f', 'kartoffelgurken', 'salzburg', 'ofenfrische', 'einfacher', 'vielzahl', 'sind', 'landwirtschaftsbetrieben', 'kirschweie', 'krutersauerrahm', 'zitrone', 'spiegelt', 'apfelstrudel', 'alten', 'up', 'waren', 'sondern', 'kennt', 'bayrischer', 'matjeshering', 'deftiger', 'salzburger', 'chinin', 'sich', 'seine', 'ostsee', 'tattendorf', 'burgenland', 'kartoffelgurkensalat', 'minze', 'acjl', 'nrnberger', 'allgu', 'triibung', 'malznoten', 'mrkischer', 'antioxidationsmittel', 'mineralwasser', 'd', 'aci', 'flssen', 'mais', 'g', 'kaffee', 'sollte', 'piccolo', 'schweinsbraten', 'verdankt', 'rum', 'dunkler', 'paniert', 'ah', 'edlen', 'rotweinschorle', 'bringen', 'anteil', 'veltliner', 'grundstzlichen', 'b', 'lngwer', 'vollmundigen', 'zwickel', 'erbspree', 'trocken', 'denn', 'zu', 'kartoffeln', 'chocolate', 'williamsbirne', 'kartoffelsuppe', 'besonderen', 'hausfrauenart', 'charakter', 'einzigartigen', 'agil', 'bedeutende', 'fruchtkomponenten', 'verbunden', 'grn', 'allguer', 'beziehen', 'sauerkraut', 'linie', 'erhfilt', 'cjl', 'lemon', 'original', 'tomaten', 'fischerei', 'sauvignon', 'ein', 'sirup', 'verspricht', 'badenwrttemberg', 'immer', 'craft', 'roma', 'gut', 'kseaufstrich', 'ist', 'wiener', 'schweinshaxe', 'pro', 'vom', 'nachhaltig', 'weibier', 'komposition', 'hausgemachter', 'lieferanten', 'erdnsse', 'weibiergenuss', 'weichtiere', 'vegane', 'eine', 'currywrste', 'hopfen', 'heidelbeerminzweie', 'filtration', 'cafe', 'ensteht', 'eisbein', 'bratkartoffeln', 'e', 'claus', 'unseren', 'entlang', 'wahlweise', 'sojasahne', 'prosecco', 'fruchtigwrzigem', 'die', 'probieren', 'aperol', 'gemse', 'rinderbouillon', 'frischen', 'cdgjl', 'havel', 'dry', 'gebirgsenzian', 'deutschlands', 'gluten', 'durch', 'brezel', 'einem', 'shot', 'eier', 'weiderind', 'osterreich', 'neben', 'rund', 'i', 'hauseigener', 'frchte', 'fettmarmorierung', 'nach', 'flusslufe', 'paprika', 'gj', 'fleisches', 'blech', 'den', 'ingwerzitronensirup', 'biersauce', 'kartoffelkndel', 'jl', 'limettensaft', 'tonic', 'beeren', 'preise', 'kndel', 'krftige', 'rstmalz', 'einer', 'wider', 'vermouth', 'aj', 'dazwischen', 'mozart', 'obergarig', 'berlin', 'basilikum', 'heidelbeerminzesirup', 'schupfnudelpfanne', 'ag', 'o', 'alkoholfreie', 'sesamsamen', 'light', 'kruterbitter', 'lieferwege', 'gerichte', 'schnitzel', 'schutz', 'chardonnay', 'euro', 'geruch', 'es', 'pils', 'unserer', 'knnen', 'kalbsrcken', 'biomalzsorten', 'kindl', 'unserem', 'glser', 'alpen', 'wrzigmalzigen', 'bergkse', 'ksten', 'biergenuss', 'feinherb', 'naturtrb', 'bio', 'cubrywurst', 'leicht', 'michel', 'bananen', 'kuchen', 'meter', 'krebstiere', 'frisch', 'brioso', 'vielfalt', 'dich', 'geschlecht', 'abgebrunter', 'knusprige', 'tee', 'weichen', 'sungsmittel', 'geschmack', 'nittnaus', 'biologischen', 'schmankerlplatte', 'rasse', 'fruchtig', 'obatzda', 'diesem', 'sorten', 'freixenet', 'hopfena', 'stck', 'potsdamer', 'oder', 'ksesptzle', 'bauernbrot', 'des', 'sauerrahm', 'weise', 'phosphate', 'alle', 'tiere', 'rostbratwrstchen', 'verschiedener', 'geyerhof', 'zeit', 'hopfinger', 'fische', 'leichten', 'rheinlandpfalz', 'fischarten', 'russn', 'schlachtung', 'gulasch', 'marillenbrand', 'aijl', 'rot', 'entscheiden', 'edelweibier', 'schlagobers', 'kamillen', 'preiselbeeren', 'so', 'aromatischem', 'konsistenz', 'beginn', 'niedersterreich', 'bierbowle', 'hopfenaromen', 'falernum', 'rosenkohl', 'weiweinschorle', 'gekocht', 'ursprngliches', 'geschmacksverstrker', 'bittere', 'gereift', 'sojabohnen', 'riesling', 'neusiedlersee', 'dunkle', 'mit', 'cl', 'nsse', 'typische', 'schwefeldioxid', 'fruchtigen', 'gehlencornelius', 'k', 'dillspitzen', 'j', 'deutschen', 'uns', 'laugenbrezel', 'rhabarberweie', 'ingwer', 'gebrautes', 'sterreichischen', 'zutaten', 'eis', 'gebratener', 'feinherber', 'salzkartoffeln', 'cabernet', 'water', 'johanneshof', 'edles', 'williamsbirnen', 'mglichkeit', 'inklusive', 'gols', 'allem', 'anhand', 'rckschlsse', 'hopfenaroma', 'wrzigem', 'phenylalanine', 'schwarzbier', 'apfelsaft', 'vor', 'serviettenkndel', 'rhabarbernektar', 'salatteller', 'schalenfrchte', 'traditionelle', 'luft', 'waldmeister', 'zunchst', 'region', 'salatbouquet', 'cocktail', 'red', 'pittnauer', 'bananenweie', 'almradler', 'bull', 'zweigelt', 'champagner', 'kulinarische', 'zander', 'mnchner', 'kurze', 'benzoesuren', 'sowie', 'lebensraum', 'wenn', 'deutschland', 'jubilums', 'bble', 'bernsteinfarben', 'seinem', 'guten', 'holundersirup', 'mal', 'bananennektar', 'almgrstl', 'einfach', 'verschiedenen', 'das', 'hausdressing', 'kstlichen', 'lassen', 'osten', 'verwendung', 'almdudler', 'naturtrbe', 'preisinger', 'traditionspils', 'koffein', 'mangosaft', 'ausgewogener', 'wir', 'kellerbier', 'adl', 'pircher', 'petersilienkartoffeln', 'direkt', 'besteht', 'steht', 'wurzeln', 'zur', 'ca', 'mglich', 'kirsche', 'bei', 'zahlreichen', 'lokalen', 'an', 'nur', 'fischereimethoden', 'wie', 'tradition', 'weiwurst', 'herbes', 'mangoweie', 'lupine', 'schnaps', 'berliner', 'stamm', 'handverlesene', 'merlot', 'ausbalancierte', 'ohne', 'farbstoffe', 'nicht', 'gebriider', 'fr', 'himbeere', 'zwetschkenbrandeichenfass', 'dem', 'kultur', 'einen', 'acgl', 'auch', 'doppelter', 'sehr', 'vanillecreme', 'gewsser', 'mittelscharfem', 'gebraut', 'konservierungsstoffe', 'fleischfarbe', 'von', 'seiner', 'serviert', 'radler', 'bierkeller', 'person', 'haltung', 'beilagensalat', 'weingut', 'vegetarisch', 'backkartoffel', 'af', 'alkoholfrei', 'wurzelgemse', 'senf', 'rezeptur', 'heie', 'leberkse', 'unfiltrierte', 'pepsi', 'gurke', 'kremstal', 'pfefferminz', 'weisse', 'setzen', 'birnensaft', 'produkte', 'vanille', 'taittinger', 'brauneberg', 'spiegelei', 'ramazotti', 'noch', 'espresso', 'brale', 'zwiebeln', 'kassler', 'schon', 'naturtriibes', 'riffel', 'terrine', 'bis', 'merkmalen', 'kruter', 'the', 'wer', 'hohem', 'karamellnote', 'cola', 'brauhausart', 'acg', 'bayerische', 'ausschlaggebend', 'spielt', 'sulphite', 'reise', 'old', 'seinen', 'fein', 'bingen', 'n', 'apfelweie', 'glas', 'heute', 'qualitt', 'schwarzer', 'sem', 'almweie', 'nordsee', 'kohlensure', 'bitter', 'wird', 'pilsner', 'getrunken', 'reinisch', 'entfalten', 'cg', 'hhnchenstreifen', 'latte', 'diesel', 'alie', 'salat', 'acgh', 'verschiedene', 'verkosten', 'alter', 'waldbeeren', 'krftig', 'schokolade', 'a', 'vollendeten', 'unsere', 'pinienkerne', 'aus', 'bler', 'brauhauspfanne']"
Upper Grill & Bar,4.9,De 31 € à 50 €,Gril,[]
Golden Phoenix,4.7,51 € et plus,Chinoise,[]
AMANO Bar,3.9,30 € ou moins,Réservation de tables avec bouteilles,[]
Jules Verne Restaurant,4.7,30 € ou moins,Internationale,[]
Midtown Grill Restaurant,4.4,30 € ou moins,Américaine,[]
Bräugier Ostkreuz,4.5,30 € ou moins,Pub Gastronomique,[]
Pastis,4.6,30 € ou moins,Française,"['art', 'entenstopfleberterrine', 'perrierjouet', 'haus', 'sellerie', 'kronenbourg', 'anstelle', 'sardellen', 'silex', 'und', 'et', 'borsalinomen', 'marone', 'frites', 'der', 'pomerol', 'cune', 'saftschorle', 'lager', 'gigondas', 'trffelcrme', 'aprol', 'gin', 'kir', 'grauburgunder', 'm', 'cappuccino', 'mipont', 'geschmortem', 'xo', 'spiess', 'auf', 'medium', 'pinot', 'ventoux', 'vinaigrette', 'prune', 'pouillyfum', 'calvados', 'pays', 'rhum', 'belle', 'topinamburpree', 'pommes', 'arnasseaux', 'clausthaler', 'reserva', 'au', 'mocamuzet', 'cardinal', 'linguine', 'wintertrffel', 'soda', 'loup', 'noir', 'picon', 'selleriekrbispre', 'wirsinggemse', 'rome', 'uhr', 'nantua', 'gourmand', 'haselnss', 'im', 'rheinhessen', 'sonntag', 'del', 'sechs', 'bire', 'belles', 'calva', 'elsass', 'sablet', 'hefeweizen', 'mercurey', 'caol', 'hennessy', 'waldpilzen', 'margaux', 'muscadet', 'ramazzotti', 'viognier', 'bas', 'apc', 'franzsische', 'parmesan', 'gnge', 'minze', 'ale', 'krbisduxelle', 'rue', 'mineralwasser', 'd', 'rind', 'chteaufuiss', 'blanc', 'cognac', 'erlesene', 'trocken', 'martini', 'zu', 'marseillaise', 'entenbrust', 'flammkuchen', 'preielbeersauce', 'crme', 'crotons', 'grn', 'apfel', 'haselnssen', 'lie', 'cru', 'perle', 'feiertagen', 'vieille', 'lemon', 'vorbestellung', 'condado', 'tomaten', 'la', 'dunklen', 'portwein', 'camembert', 'kirwan', 'fine', 'latour', 'maisels', 'servieren', 'sauternes', 'herbstlicher', 'linsenpre', 'ein', 'needle', 'gelb', 'minustellu', 'champagne', 'hell', 'ricard', 'fisch', 'pic', 'molitor', 'chteauneufdupape', 'krbis', 'vom', 'eine', 'haute', 'mdaillons', 'chassagnemontrachet', 'perroquet', 'vecchio', 'flusskrebs', 'speck', 'hummermen', 'bouvet', 'valrhona', 'feinem', 'unseren', 'grenadine', 'marseille', 'armagnac', 'rouille', 'meursault', 'blanche', 'taillefer', 'kern', 'vignes', 'mandel', 'dessert', 'ctes', 'bouche', 'chocolat', 'saint', 'framboise', 'passionsfruchtcrme', 'dhtel', 'burgunderschnecken', 'dienstag', 'gard', 'fum', 'fernandez', 'barriat', 'gehobeltem', 'dy', 'tonic', 'gramm', 'th', 'karamellisiertem', 'einer', 'cidre', 'drei', 'vieux', 'surprise', 'light', 'craquelin', 'marquis', 'chardonnay', 'kse', 'rosso', 'sautierten', 'saintmilion', 'pinienkernen', 'gefllt', 'tagliatelle', 'richard', 'seeteufel', 'panach', 'rhne', 'mademoille', 'daguenau', 'freitags', 'sept', 'brut', 'ravioles', 'michel', 'beaucastel', 'grappa', 'frisch', 'gerucherter', 'collezione', 'desserts', 'macchiato', 'dessertvariation', 'klosterberg', 'marnier', 'qba', 'marrenon', 'samstags', 'er', 'trffel', 'gravitissime', 'niellon', 'oder', 'vsop', 'duero', 'warmes', 'des', 'gravetissime', 'maine', 'fischsuppe', 'gratinierte', 'chicoresalat', 'averna', 'ricardapritif', 'schokoladenkchlein', 'fleisch', 'lillet', 'bianco', 'stilles', 'pfalz', 'campari', 'rot', 'tte', 'pesqui', 'daigue', 'ziegenkse', 'gravette', 'montcalm', 'entenmagenconfit', 'branca', 'ila', 'rohmilchkse', 'entrecte', 'tage', 'cte', 'aligot', 'gigi', 'ssswein', 'pastis', 'baudry', 'rucola', 'crmant', 'agricole', 'scampi', 'epoque', 'tomate', 'tartar', 'riesling', 'vorspeise', 'sprite', 'voraus', 'mit', 'aufpreis', 'chteau', 'jouet', 'amuse', 'rucherlachs', 'meerrettich', 'du', 'eis', 'nougatglac', 'water', 'zwei', 'lautre', 'kche', 'sommersby', 'brooklyn', 'caf', 'apfelsaft', 'double', 'paulandr', 'jahre', 'vier', 'mauresque', 'pouillyfuiss', 'loire', 'chutney', 'champagner', 'sie', 'domaine', 'grimbergen', 'sowie', 'bourgogne', 'louis', 'perrier', 'hausgemacht', 'blutwurst', 'ribera', 'parmesantrffelcrme', 'wasser', 'le', 'chablis', 'kruterbutter', 'wir', 'geriebenem', 'de', 'sancerre', 'apritif', 'mandeln', 'nur', 'svres', 'bellefont', 'an', 'obstbrnde', 'burgund', 'doc', 'chartreuse', 'vintage', 'gentile', 'gevreychambertin', 'royal', 'lagavulin', 'matre', 'bourbonvanille', 'taunus', 'tracy', 'dopf', 'gaul', 'sur', 'fr', 'nicht', 'berechnen', 'hirschkalbsmdaillons', 'pernod', 'kartoffelstampf', 'charmes', 'bompas', 'prestige', 'dem', 'vanilleeis', 'artischocken', 'einen', 'basilikumpesto', 'sauce', 'kugel', 'fnf', 'cremigem', 'honig', 'von', 'klassisches', 'dazur', 'weingut', 'beilagensalat', 'alkoholfrei', 'baileys', 'suppe', 'flssigem', 'elssser', 'streichholzkartoffeln', 'noisette', 'schokoladen', 'excellence', 'empfehlen', 'espresso', 'zwiebeln', 'orangensaft', 'wolfsbarschfilet', 'maison', 'madame', 'johannisbeersaft', 'rumrosinen', 'orangina', 'bis', 'deca', 'haza', 'rioja', 'ofentomaten', 'frache', 'pouilly', 'ginger', 'walnussvinaigrette', 'tagessuppe', 'pcharmant', 'cola', 'grand', 'sherry', 'vgtarien', 'glas', 'ros', 'brle', 'bitter', 'bordeaux', 'bergerac', 'latte', 'camargue', 'flamm', 'lait', 'salat', 'italienischem', 'sandeman', 'gersteten', 'a', 'gris', 'sables', 'orca', 'fernet', 'sambuca', 'aus']"
eins44 Kantine Neukölln,4.8,51 € et plus,Allemande contemporaine,[]
Pirates Berlin,4.2,30 € ou moins,Internationale,"['art', 'kaiserschoten', 'snow', 'haus', 'schokotrtchen', 'sellerie', 'style', 'back', 'mhren', 'sammy', 'rstzwiebeln', 'americanfrom', 'puderzucker', 'der', 'american', 'fried', 'crispy', 'beer', 'sriracha', 'pizza', 'whiskeymaltmarinade', 'pizzas', 'merguez', 'in', 'kimchi', 'green', 'krosser', 'feiern', 'zimt', 'from', 'auf', 'grilled', 'basil', 'on', 'cheesy', 'neapolitanisch', 'pepper', 'spicy', 'blumenkohl', 'tomatensuppe', 'zwiebelringe', 'amerikanischer', 'kokosmilch', 'buttermilk', 'pfeffer', 'frchteeis', 'edam', 'mixed', 'kirschtomaten', 'powdered', 'koriander', 'dnner', 'uhr', 'pfanne', 'tabasco', 'weier', 'salad', 'smokysweet', 'iced', 'im', 'ass', 'wings', 'lips', 'sonntag', 'sucuk', 'bier', 'sandwich', 'pitcher', 'l', 'milch', 'master', 'beilagen', 'mozzarella', 'geeister', 'platter', 'breast', 'napolitomaten', 'currywurst', 'knusperteig', 'tuesday', 'belly', 'food', 'pepperoni', 'essen', 'fillet', 'grill', 'saturday', 'asia', 'poutine', 'parmesan', 'caramel', 'iceberg', 'liquid', 'zerlassene', 'jeden', 'thunfisch', 'minze', 'brokkoli', 'frischer', 'salami', 'tonno', 'popeye', 'gilt', 'freakshake', 'edamer', 'mamam', 'g', 'family', 'sunday', 'balsamicodressing', 'fingers', 'hollandaise', 'soup', 'piece', 'happy', 'shavings', 'prise', 'kartoffeln', 'angus', 'italian', 'olives', 'smoky', 'klassisch', 'cauliflower', 'hour', 'at', 'boden', 'apfel', 'kartoffellauchpree', 'chili', 'strips', 'beyond', 'anguspatty', 'egg', 'gegrilltes', 'piratenbrot', 'homemade', 'honey', 'tomaten', 'thursday', 'milk', 'island', 'everyone', 'ny', 'fruit', 'provolone', 'parma', 'sour', 'parmesanspne', 'tomahawk', 'thick', 'blacksugarbbq', 'spargel', 'hhnerbrust', 'wiener', 'peas', 'vom', 'kross', 'trffelcreme', 'mint', 'slices', 'gebratenes', 'musik', 'donnerstag', 'cocoa', 'spinach', 'speck', 'rippchen', 'consumption', 'coconut', 'vanillezucker', 'cheese', 'samstag', 'strawberry', 'turkey', 'ei', 'etwas', 'blue', 'pickled', 'pirate', 'people', 'gebratene', 'one', 'schweinebauchpatty', 'neue', 'personen', 'pickles', 'pizzen', 'dessert', 'cinnamon', 'shot', 'wokou', 'capers', 'summer', 'fresh', 'dienstag', 'for', 'paprika', 'fillets', 'party', 'am', 'something', 'mix', 'vanillesirup', 'butter', 'saure', 'syrup', 'summerflirt', 'trinken', 'berlin', 'brotchips', 'our', 'basilikum', 'ice', 'dressing', 'schnitzel', 'thin', 'plate', 'kse', 'babyspinat', 'bun', 'tomatensalsa', 'unserer', 'bell', 'base', 'buttermilchmarinade', 'spreeradio', 'spargelteller', 'pirates', 'freitag', 'oliven', 'work', 'tandoori', 'ham', 'rauchige', 'cheddar', 'salted', 'platte', 'ribs', 'sugar', 'scharfer', 'bad', 'apple', 'gerucherter', 'black', 'balsamicocreme', 'asparagus', 'kimchicoleslaw', 'hausgemachten', 'cucumber', 'frhlingszwiebeln', 'oder', 'rote', 'nuts', 'apfelmus', 'milano', 'alle', 'putenschinken', 'guacamole', 'of', 'tisch', 'karottensticks', 'bro', 'spargelcremesuppe', 'new', 'landschwein', 'bianco', 'gemischte', 'valid', 'honigrummarinade', 'saftiges', 'truffle', 'arugula', 'veggie', 'chips', 'all', 'feta', 'city', 'rings', 'ab', 'madras', 'pork', 'rucola', 'coriander', 'zart', 'tomatenscheiben', 'hhnchen', 'sop', 'calling', 'cm', 'tomate', 'vanilla', 'burger', 'pm', 'par', 'srirachacream', 'knoblauchdip', 'kakaolikr', 'chilitomatensalsa', 'pan', 'york', 'ingwer', 'pastrami', 'potatoes', 'sahne', 'hhnerfilets', 'fuckin', 'smashed', 'slaw', 'peperoni', 'coleslaw', 'after', 'vegan', 'zwei', 'gerucherte', 'baked', 'salmon', 'gegrillter', 'or', 'hausgemachte', 'deine', 'bbq', 'mayonnaise', 'hotfirechilisauce', 'hours', 'jelly', 'red', 'porky', 'honeyrummarinade', 'deejays', 'garlic', 'job', 'club', 'rindermerguez', 'celery', 'mittwoch', 'gorgonzola', 'rindfleisch', 'jedem', 'classic', 'sis', 'tuna', 'ksekuchen', 'hot', 'reis', 'stromboli', 'onions', 'klassischer', 'dicke', 'cole', 'jalapeos', 'onion', 'melted', 'plankenlachs', 'white', 'tomatoes', 'candy', 'applesauce', 'parmaschinken', 'lettuce', 'two', 'only', 'cocktails', 'x', 'braised', 'dropper', 'grtze', 'ca', 'smoked', 'nur', 'patty', 'cream', 'friday', 'rinderrippchen', 'pizzaroulade', 'bacon', 'dragon', 'potatoleekpuree', 'herbs', 'durocschwein', 'gebackene', 'whiskymalzmarinade', 'blattspinat', 'wednesday', 'napoli', 'mhrensticks', 'scharfe', 'fr', 'meat', 'lachsfilet', 'burgersauce', 'mushrooms', 'pound', 'cabbage', 'liqueur', 'quarter', 'sauce', 'curry', 'fries', 'limit', 'sweet', 'gegarte', 'trffelmayonnaise', 'pfund', 'every', 'tomato', 'avo', 'kapernpfel', 'famous', 'honig', 'dirty', 'von', 'dip', 'bread', 'side', 'dishes', 'cookie', 'pig', 'roasted', 'dough', 'eisbergsalat', 'senf', 'ricotta', 'gurke', 'chicken', 'broccoli', 'viennese', 'southern', 'stunden', 'salsa', 'neapolitan', 'country', 'cherry', 'carrot', 'frische', 'avocado', 'ricottacreme', 'zwiebeln', 'lauwarmes', 'ber', 'tender', 'bis', 'amerikanisch', 'fire', 'baby', 'the', 'kruter', 'sticks', 'cheesecake', 'erdbeersauce', 'ginger', 'geschmorte', 'gewrzgurke', 'combo', 'rice', 'n', 'beef', 'cooked', 'pinch', 'wedges', 'farm', 'balsamic', 'carrots', 'hhnchenstreifen', 'mustard', 'salat', 'duroc', 'indoor', 'gherkin', 'salzkaramell', 'schweinerippchen', 'verzehr', 'kraut', 'honigdressing', 'marinade', 'spring', 'aus', 'champignons', 'juicy', 'bbqsauce']"
Restaurant Chateau Royal,4.4,De 31 € à 50 €,Méditerranée,"['bass', 'taggiasca', 'marqus', 'romagna', 'melon', 'suertes', 'birkweiler', 'murro', 'soup', 'onion', 'leek', 'folletireabenon', 'octopus', 'tomatoes', 'baba', 'le', 'puree', 'et', 'two', 'olives', 'heinz', 'papargyriou', 'whole', 'amberjack', 'bolognese', 'crme', 'de', 'rosemary', 'pomerol', 'braised', 'wagner', 'clar', 'barolo', 'cucumber', 'normandy', 'blasien', 'condello', 'dagonet', 'cured', 'acquerello', 'fondugues', 'sec', 'grauburgunder', 'batatas', 'cream', 'lucien', 'radicchio', 'homemade', 'honey', 'pure', 'burgund', 'gd', 'lemon', 'pradugues', 'la', 'alba', 'syrahbobal', 'fish', 'tradition', 'royal', 'delle', 'dureuiljanthial', 'chiara', 'vouvray', 'merlotcabernet', 'vincent', 'green', 'rose', 'parsley', 'plince', 'canary', 'predappio', 'from', 'parmigiano', 'champagne', 'saintbaldoph', 'lesuffleur', 'bianco', 'mesneux', 'grec', 'pfalz', 'randazzo', 'prunier', 'and', 'trousset', 'les', 'grilled', 'baden', 'truffle', 'niederkirchen', 'facteur', 'pepper', 'entrecte', 'apffel', 'cte', 'veal', 'fils', 'rhum', 'tomato', 'sangiovese', 'mousseline', 'buttermilk', 'coriander', 'pork', 'tiramisu', 'bread', 'au', 'nature', 'dr', 'marinated', 'nebbiolo', 'dazur', 'weingut', 'piemonte', 'acornfed', 'dry', 'riesling', 'potato', 'agricola', 'grenoble', 'finca', 'nere', 'dried', 'seckinger', 'grams', 'emilia', 'terre', 'tenuta', 'folletire', 'orotava', 'secreto', 'sizilien', 'romaine', 'salsa', 'with', 'capers', 'pur', 'iberian', 'salad', 'wine', 'sea', 'eau', 'fiumana', 'carrot', 'burgundy', 'risotto', 'for', 'del', 'celeriac', 'l', 'boursault', 'trenzado', 'buntstck', 'castagnen', 'rully', 'four', 'sulvlo', 'vegetables', 'jeanphilippe', 'orange', 'cidre', 'savoy', 'charred', 'mozzarella', 'butter', 'our', 'ice', 'di', 'nv', 'dhistoire', 'dressing', 'sorbet', 'chestnut', 'manchuela', 'cacciucco', 'langhe', 'salia', 'st', 'raw', 'porcini', 'pandaemonium', 'rice', 'andres', 'beef', 'islands', 'loire', 'bell', 'sekt', 'vigneron', 'tagliatelle', 'roof', 'herrgottsacker', 'domaine', 'brle', 'house', 'whipped', 'vajra', 'ledaa', 'celery', 'bitter', 'auxeyduresses', 'chateau', 'noizay', 'bordeaux', 'shank', 'sandoval', 'deidesheim', 'spaghetti', 'sainttropez', 'greece', 'aged', 'a', 'brut', 'etna', 'wehrheim', 'shellfish', 'azienda', 'assyrtiko', 'extra']"
Ratskeller Köpenick,4.7,30 € ou moins,Allemande,[]
Jasper‘s Restaurant Mitte,4.6,De 31 € à 50 €,Autrichienne,"['belugalinsen', 'frisch', 'kartoffel', 'grne', 'caesar', 'edamame', 'garnelen', 'gemsechips', 'trffelbuttersahnesoe', 'rstzwiebeln', 'und', 'mariniert', 'zubereitet', 'romanasalat', 'apfelkompott', 'frites', 'grner', 'der', 'puderzucker', 'empfehlung', 'trffelburger', 'ca', 'trffel', 'schwarze', 'vogerl', 'rote', 'trffelpanade', 'minuten', 'tomaten', 'bacon', 'curly', 'pesto', 'favorite', 'alle', 'frisee', 'erbsenbasis', 'rosemaries', 'in', 'turf', 'vegetarisches', 'kalb', 'trffelpommes', 'fr', 'triell', 'spargel', 'kartoffelsalat', 'wiener', 'salatbett', 'auf', 'kalbschnitzel', 'artischocken', 'preiselbeeren', 'ziegenkse', 'hausgemachter', 'sesambrtchen', 'sauce', 'kalbfleisch', 'kross', 'trffelcreme', 'fries', 'vegane', 'entrecte', 'pilzrahm', 'mediterraner', 'limettenmayo', 'kaiserschmarrn', 'pommes', 'cheese', 'serviert', 'carpaccio', 'au', 'bergdoktor', 'samstag', 'geschmolzenem', 'beete', 'mind', 'feiner', 'beilagensalat', 'kalbsschnitzel', 'ener', 'surf', 'croutons', 'mit', 'suppe', 'gebackenen', 'vanillesauce', 'burger', 'feigensenf', 'uhr', 'warme', 'chocolat', 'salad', 'vanille', 'gr', 'sptzle', 'meersalz', 'ffnungszeiten', 'sonntag', 'vitzel', 'hausgemachtes', 'champignonrahm', 'jaspers', 'zitrone', 'panierte', 'mousse', 'drei', 'wildbeerenragout', 'vegan', 'vitello', 'avocadopatty', 'kche', 'duett', 'wildkrutersalat', 'kurogarnelen', 'kruterpommes', 'dressing', 'feldsalat', 'geback', 'schnitzel', 'thunfischsoe', 'werden', 'kse', 'rosso', 'grnem', 'getrocknete', 'n', 'kohlegefrbte', 'parmesan', 'veganer', 'reicht', 'zartes', 'panade', 'oliven', 'lauch', 'mittwoch', 'blackangusbeef', 'gebacken', 'salat', 'crunchy', 'apfelkcherl', 'bergkse', 'gersteten', 'balsamicovinaigrette', 'trffell', 'brot', 'pax', 'unsere', 'edamer', 'kohlegefrbten', 'spargeltraum', 'g', 'champignons', 'das']"
963,4.3,De 31 € à 50 €,du Moyen-Orient,[]
Atame Tapas Bar Berlin,3.5,30 € ou moins,Espagnole,[]
KANTE Restaurant & Bar,4.7,De 31 € à 50 €,Internationale,[]
