Restaurant_Name,Ranking,Global_Ranking,Plats_Ranking,Service_Ranking,Atmosphere_Ranking,Text
Hard Rock Cafe - Paris,4.0,4,4,3,4,"The steak is thick and juicy. We ordered the Mac n cheese with bacon it is delicious as well. 
We had to repeat our order 3-4 times before the service staff get it right. We have ordered the red wine but the staff give us the wrong bottle. 
Overall, good experience!"
Hard Rock Cafe - Paris,3.0,3,3,5,5,Trop froid !!!! Il faut absolument qu’il trouve un système pour couper le froid. Passer 2 h à manger avec le courant d’air aux jambes alors qu’il fait 0 dehors et payer le même prix c’est abusé. Rien à dire sur le service impeccable comme d’habitude
Hard Rock Cafe - Paris,5.0,5,3,5,5,"I ended up only having a drink, but I'm a frequent customer and i love the place."
Hard Rock Cafe - Paris,3.0,3,1,4,5,"It was Christmas Day, date for two. We ordered two dishes, a burger and the New York steak. The burger was tasteful, the steak though was awful. The steak was very harsh to chew and I didn’t eat it after all. A plus was the mushed potatoes!!"
Hard Rock Cafe - Paris,2.0,2,3,4,4,"Revoir la propreté des toilettes
Pas propre plus de papier toilette et sèche main hors service 
Nos hamburger sont arrivés froid dommage
Sinon rien a dire serveurs très agréables et souriant"
Hard Rock Cafe - Paris,4.0,4,5,5,4,"Diner @ 25.12.2018: Booking was fast with Opentable, made the reservation 24th evening. Service was fast and friendly, food was excellent."
Hard Rock Cafe - Paris,5.0,5,5,5,4,"Thank You for making Christmas Dinner in Paris fun, relaxing and delicious.  A great time was enjoyed by three adults and two teens, one of whom was Vegan and managed to eat well."
Hard Rock Cafe - Paris,4.0,4,5,1,4,Bad exepereince with All the staff!!!!! Never Again in paris !
Hard Rock Cafe - Paris,1.0,1,1,3,1,It was a real disappointment. Like a glorified MacDonalds except the smell of grease even worse. The food was awful and over priced. I was expecting the place to live up to its reputation and especially being in Paris thought it would be extra. Food is canteen no care food. Person who sat us was gruff and not welcoming. Our waitress was nice. Water comes in old scratched glasses looking dirty. NO AMBIENCE. NO AMBIENCE. NO AMBIENCE. A real shame. Will never go back.
Hard Rock Cafe - Paris,1.0,1,2,1,1,"For the first time I was very disappointed in the chain restaurant because the bad servic and attitude of the negative manager ,JOSEF, who didn’t try to help and talk to us rudely.  So this the last time I will visit you"
Hard Rock Cafe - Paris,3.0,3,5,2,5,We usually like eating at Hard Rock cafe’ but this time we booked it for 19.30 and we got the table at 20.10. For the rest wonderful as usual.
Hard Rock Cafe - Paris,3.0,3,5,5,4,Good food good music'nice People but very expensive.
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Thank you Lavinia for such a nice dinner! It was great to have you as outlr waitress.
Special thanks to you for the extra whipped cream a side our dessert."
Hard Rock Cafe - Paris,5.0,5,2,5,5,Local legendary burger was disappointing .....(??’vdgjmfdfjndshjkkbx
Hard Rock Cafe - Paris,5.0,5,5,5,5,Good for birthday party. Brownie was hudge!!!!!!!!
Hard Rock Cafe - Paris,5.0,5,5,5,5,First time to go there and I really love the food. The waiter was all good. 😊😊
Hard Rock Cafe - Paris,1.0,1,3,4,2,"On a fêté les 18 ans de mon fils , j’avais réservai une table pour 10 personnes une fois sur place , les tables n'étaient pas prêtent, attente de 15 min , le repas était bon mais le rapport qualité -prix trop élevé car tu paye la marque le nom du restaurant. J’avais aussi commandé un gâteau ,qui a été oublier , donc on a attendu 20 min pour avoir un gâteaux raté. Service top , le garçon de salle très bien."
Hard Rock Cafe - Paris,5.0,5,4,5,4,"Excellent, waitress very good indeed. Was lovely. Food was good eveyrhint aboht ir was good"
Hard Rock Cafe - Paris,4.0,4,3,4,5,Todo muy bueno!
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Every time I pop up to Paris I eat at the hard rock, I love how friendly all the staff are, no long waits for food.vfood always served nice and hot and waiters bend over backwards to make sure you have everything you want and need. The bar is excellent and again great friendly staff and excellent choice of drinks. Can’t wait to return"
Hard Rock Cafe - Paris,4.0,4,3,5,3,Very Nice atmosphere. The Wainwright was Nice and polite and gave US recomandation where to go in Paris
Hard Rock Cafe - Paris,3.0,3,3,4,4,"Second time for a business team meal, not perfect but we had a god time. Last time 
we were offered a Hard Rock glass as a gift for the hudge bill, but not the second time..."
Hard Rock Cafe - Paris,3.0,3,2,4,3,"Was ok as a special visit but I wouldn’t go back very expensive for what it is, noisy 
Staff were lovely though"
Hard Rock Cafe - Paris,5.0,5,4,5,5,Food was great barring desserts
Hard Rock Cafe - Paris,1.0,1,1,1,1,"We were disgusted with the food, as I am allergic to mayonnaise and twice they brought my sandwich back with mayonnaise on it"
Hard Rock Cafe - Paris,3.0,3,1,3,3,"Unfortunately a burger was sent back twice for being cold and excessively greasy, it was dripping. The manager was really apologetic. We use Hard Rock a lot and have used Paris before with no problem."
Hard Rock Cafe - Paris,5.0,5,5,5,5,serive with a smile! food was great and exactly how my boyfriend and I requested it (we had the steak) and it was served so quickly!
Hard Rock Cafe - Paris,5.0,5,5,5,5,"we spent a very nice sunday evening in the restaurant. We came from Haute-Savoie and it was the first time we tested HARD ROCK cafe.
We will remember this dinner, even music was good.
Thanks to all the team.
I have chosen sunday evening and it was a good idea, because the restaurant was quiet not with too much noise and people."
Hard Rock Cafe - Paris,2.0,2,1,1,2,"service catastrophique, planche à partager qui arrive en même temps que le plat, 2 milshake à la place de 2 brownies
menu incompréhensible idem pour les menus enfants
serveurs qui ne parlent pas français !!"
Hard Rock Cafe - Paris,3.0,3,4,3,2,"The table was not confortable. We were in a corner and the over table was too close. When we book several days before, we hope for a good place. I was so disapointed about the place were we have been placed."
Hard Rock Cafe - Paris,4.0,4,2,3,3,"Food not up to par. Wait staff very friendly. Was there for a  Birthday dinner. They made it very pleasant.
Ribs were rather dry and burgers were overdone."
Hard Rock Cafe - Paris,3.0,3,3,1,5,"We booked a table reservation, when we arrived, we had to wait 20 minutes before a table was ready. Don't allow us to book a table if it's not available!
The service we received was not particularly brilliant! Our waitress seemed too busy chatting up her male colleagues then coming to serve us. On numerous times i tried to get her attention to ask for the bill and she ignored us.
Food was average, i had the pulled pork sandwich and it was just a huge lump of pork rather than melt away pulled pork."
Hard Rock Cafe - Paris,5.0,5,5,5,5,We visit wherever we go so this was a must. Great food that really hit the spot
Hard Rock Cafe - Paris,5.0,5,4,5,4,"Had a great time- had previously been to the one in New York Times Square and preferred that one, the shop was also so much better but still had a brilliant time. Would visit again."
Hard Rock Cafe - Paris,2.0,2,2,4,3,"You go there for the fame of it.     Food was expensive for what it was.  I had combo chicken and pulled pork.  Not much meat on chicken leg and a tiny piece of grizzly chicken breast.   Food not  hot but lukewarm.  I didn't say anything to cause a fuss but it should be better quality and basically should be hot .

Apart from that. Service great. Ambience great .  Very warm welcome."
Hard Rock Cafe - Paris,3.0,3,3,2,4,"I had to alter my reservation time, which i did through open table and gained confirmation of the change but the restaurant had not record of this? Waitress was a little tipsy and left us waiting for side plates for the starters, forgot the milkshake and generally was a little forgetful. The manager swiftly rectified an under cooked burger and the overall experience was ok."
Hard Rock Cafe - Paris,3.0,3,3,4,4,With the Hard Rock you get what you get. Noisy and vibrant. Unfortunately when we visited they had no steaks of any form. Beyond that the menu is very limited
Hard Rock Cafe - Paris,4.0,4,5,5,3,"Wir haben über OpenTable leider nur einen mittelmäßigen Tisch im Hauptgang erhalten, daher war es sehr unruhig und hektisch.

Die Location ist ansonsten typisch Hard-Rock-Café und es hat uns sehr gut geschmeckt."
Hard Rock Cafe - Paris,4.0,4,4,4,4,On arrival they did not have our reservation but they managed to get us in not very happy.
Hard Rock Cafe - Paris,5.0,5,5,5,5,Fatima is excellent!!!
Hard Rock Cafe - Paris,4.0,4,5,4,4,"It's a little piece of America abroad. The space is small so seating is a little cramped, but it's everything you know and love from the Hard Rock Cafe chain."
Hard Rock Cafe - Paris,4.0,4,4,4,4,"Good restaurant, great service and good food. Margaritas very good."
Mamamia,1.0,1,2,3,3,Instead of telling us they could not accommodate the party size at that time due to them wanting to close early they still took us and only some of the party ate and they were out of food for everyone else. The server tried to make it up by giving dessert. We were there for a 30th birthday so it killed the birthday vibe.
Mamamia,1.0,1,1,1,1,"There was hair in my food and the photos were how it was handled. I’m disgusted. They didn’t even care, but told me there was more going on in the world. Ps- I paid for the food with hair before I left crying.

They won’t let me share the conversation photos. But I was told there are big things going on in the world  and this is not one of them"
Mamamia,5.0,5,5,5,5,Muy buen restaurante. Estuvimos en fin de año y fue genial.
Mamamia,1.0,1,1,1,1,I will not post the full story but I would not go to this place ever again.  They should be shut down.
Mamamia,4.0,4,4,5,4,Very centrally located restaurant with delicious dishes and a very surprising dessert that mesmerized my son. Service was amazing. Wines very overpriced.
Mamamia,1.0,1,1,1,1,"Overpriced, subpar all the way around. Really rude host. Would not recommend. They didn’t even care that it was my birthday."
Mamamia,2.0,2,2,1,3,"We found this restaurant to be a total fake. In an Italian restaurant we were told that there was no garlic to make alioli pasta.
We notified them ahead of time that this my birthday and there was not even mention of it or any nice gesture
Prices were extravagant for the quality of the food.
My lamb was cold when it hit the table.
Overall it was a poor experience"
Mamamia,5.0,5,5,5,5,"C’était parfait
L’ambiance est très bonne surtout"
Mamamia,5.0,5,5,5,4,"Lugar muy Nice, el servicio excelente bravo
Si quieres ir modo cena tranquilo, debes ir temprano, y’a luego se vuelve un poco ruidoso

El servicio excelente!!!
Los tragos y la comida deliciosa"
Mamamia,1.0,1,1,1,1,"I showed up at the restaurant and the door keepers said open table is not part of their reservation network. Then they proceded to physically remove me and my companion from the doorstep even though it was heavily raining, and dismissed any further communication after that, even though we could prove from the wide windows at the restaUrant that there were tables available. Never have i been so mistreated by staff in my life. Thankfully, the people at the Mandarin were most kind and welcomed us without a reservation, which was tough for a Saturday night. I strongly encourage all potential customers to stay away fron this restaurant."
Mamamia,5.0,5,5,5,5,Service and food were both great! What a hip spot! There was a DJ playing cool music. Ambiance was super chill. Burrata was amazing. Seabass and baby chicken was great! Worth a try!
Mamamia,1.0,1,1,2,2,"Never again. I had the worst experience in my life. While I was having my drink I noticed something strange in the glass - it turned out to be an old receipt in the ice cube! When I complained, their reaction was just to bring a glass  of different wine. It goes without saying that I couldn’t enjoy my dinner after the incident."
Mamamia,4.0,4,5,5,4,Only reason I gave a 4 instead of 5 was because the music was too loud. My ears were ringing after leaving.
Mamamia,2.0,2,5,2,5,"Had a very bizzare experience at Mamamia. I booked a table for my birthday to have dinner with the party and DJ that Mamma Mia typically has. They refused to sit me upstairs and insisted on sitting me downstairs even though there was barely anybody sitting upstairs. They told me all of the tables were reserved. They also told me they can’t make any promises about where you will be sitting but clearly made exceptions to other people about sitting them upstairs? I told them I booked this dinner for my birthday and I wanted to sit upstairs and they told me maybe after I eat, I can sit upstairs. Then they tried to tell me after dinner if I wanted to sit upstairs, I would have to pay a minimum of $300 to buy a bottle for a VIP experience, which I didn’t have to do the last time that I was there. Part of me thought they were trying to take advantage of me because I was an American. overall did not have a great experience this visit. Maybe it is just hit or miss. The food was very good but the drinks were terrible."
