Restaurant_Name,Ranking,Price_Range,Cuisine_Type,Menu Items
Madras Cafe,4.7,25 £ ou moins,Indienne,"['yogurt', 'finish', 'style', 'back', 'monkkfish', 'delectable', 'peppers', 'tikki', 'days', 'plenty', 'packed', 'chopped', 'oils', 'kitchens', 'heritage', 'not', 'satisfy', 'flavoured', 'colour', 'fried', 'rural', 'crispy', 'kashmiri', 'cake', 'most', 'essential', 'afforded', 'recipe', 'bombay', 'coast', 'has', 'well', 'korma', 'in', 'full', 'green', 'freshly', 'india', 'incredibly', 'from', 'luxurious', 'while', 'turmeric', 'heady', 'cafreal', 'grilled', 'gb', 'bring', 'perfectly', 'on', 'spicy', 'pepper', 'loved', 'come', 'splendid', 'behold', 'satisfyingly', 'tangy', 'mixed', 'traced', 'character', 'wonder', 'dumplings', 'sundried', 'feel', 'no', 'ground', 'same', 'slowcooked', 'drenched', 'salad', 'feasts', 'bird', 'different', 'wings', 'goa', 'alleppy', 'roast', 'crushed', 'inhouse', 'natural', 'bone', 'up', 'aroma', 'just', 'oil', 'drizzle', 'platter', 'breast', 'palak', 'mango', 'food', 'fillet', 'delicacy', 'sumptuous', 'love', 'legend', 'licking', 'africa', 'saag', 'filled', 'button', 'bhuna', 'house', 'dips', 'sixtyfive', 'crunchy', 'rolled', 'emperors', 'pakoda', 'shredded', 'poppadum', 'diners', 'overnight', 'sambar', 'bite', 'tamil', 'bass', 'portuguese', 'deliciously', 'malai', 'mutter', 'fuffy', 'lovers', 'this', 'fingers', 'kuzhambu', 'high', 'sprinkling', 'prawns', 'cauliflower', 'sharing', 'soaked', 'at', 'deepfried', 'finger', 'textures', 'melange', 'homemade', 'fennel', 'infusion', 'lemon', 'preparation', 'milk', 'features', 'senses', 'sour', 'famed', 'distinctive', 'layered', 'thick', 'leaf', 'defeated', 'colonies', 'spiced', 'selection', 'royalty', 'peas', 'vendors', 'warming', 'tawa', 'backwaters', 'protect', 'tikka', 'prawn', 'lentil', 'delicious', 'cafe', 'spinach', 'introduction', 'hearty', 'coconut', 'cheese', 'exquisite', 'connection', 'cumin', 'bream', 'pickled', 'potato', 'paneer', 'temptation', 'cinnamon', 'ingredients', 'testament', 'crpe', 'east', 'fresh', 'for', 'malabar', 'pears', 'fillets', 'culinary', 'chilli', 'snack', 'specialities', 'vegetables', 'like', 'served', 'mix', 'panfried', 'butter', 'cookery', 'dish', 'assorted', 'complex', 'using', 'our', 'creamy', 'hints', 'submerged', 'grapes', 'thin', 'plate', 'cast', 'sounds', 'rooster', 'perfection', 'result', 'trade', 'ghee', 'punjabi', 'aloo', 'barrage', 'based', 'starter', 'tandoori', 'rich', 'nutritious', 'skillet', 'masala', 'your', 'status', 'garlicky', 'spice', 'choice', 'tossed', 'never', 'flavoursome', 'treat', 'apple', 'black', 'wholesome', 'own', 'once', 'timeless', 'whole', 'cucumber', 'chettinad', 'will', 'pure', 'delight', 'recommended', 'poppadums', 'punchy', 'crusted', 'banana', 'glasgows', 'paratha', 'it', 'monkfish', 'of', 'roll', 'vada', 'amritsari', 'considered', 'golden', 'doughnutshaped', 'covered', 'goan', 'made', 'celebration', 'fishermans', 'palate', 'feeling', 'roti', 'so', 'chips', 'all', 'export', 'cuts', 'frankie', 'greens', 'subtly', 'originating', 'subject', 'chefs', 'iron', 'madras', 'pomfret', 'coriander', 'famegrilled', 'stuffed', 'mangoes', 'marinated', 'awardwinning', 'kofta', 'pineapple', 'are', 'meal', 'batter', 'frankielicious', 'tiger', 'savoury', 'succulent', 'silky', 'buttery', 'raita', 'jeera', 'pea', 'blended', 'breeze', 'multitude', 'vine', 'flavour', 'sea', 'unique', 'when', 'skewerroasted', 'humble', 'these', 'time', 'skewered', 'basmati', 'true', 'palaces', 'potatoes', 'to', 'balanced', 'yoghurt', 'between', 'mysore', 'four', 'dowsed', 'chickpeas', 'pickle', 'kokum', 'cherries', 'varutha', 'after', 'intense', 'fnely', 'within', 'garam', 'plain', 'triangles', 'guntur', 'or', 'pieces', 'portugal', 'stewed', 'herby', 'red', 'over', 'arguably', 'nattukotai', 'irresistible', 'chutney', 'coated', 'garlic', 'brought', 'vegetable', 'mushroom', 'sealing', 'biryani', 'possibly', 'rustic', 'way', 'rogan', 'fame', 'keralan', 'kingfish', 'sambhar', 'tart', 'combination', 'chops', 'chettiar', 'delightfully', 'classic', 'flavours', 'taste', 'hot', 'glutenfree', 'nantara', 'samhbar', 'handi', 'if', 'onions', 'pastry', 'peshwari', 'touch', 'onion', 'is', 'tomatoes', 'street', 'lettuce', 'two', 'leaves', 'roadside', 'labour', 'only', 'wrapped', 'cakes', 'prepared', 'desi', 'luscious', 'special', 'an', 'cream', 'exotic', 'north', 'summon', 'subzi', 'its', 'tumbled', 'delicately', 'fish', 'make', 'variety', 'madaresee', 'herbs', 'popular', 'release', 'consistency', 'orangeyellow', 'carom', 'indias', 'african', 'barbecued', 'comfort', 'lentils', 'needs', 'meat', 'finest', 'yet', 'secret', 'and', 'mughal', 'kerala', 'mushrooms', 'created', 'fainthearted', 'sauce', 'curry', 'central', 'seafood', 'sweet', 'out', 'chillies', 'epicentre', 'traditional', 'cubes', 'josh', 'every', 'tomato', 'studded', 'heat', 'good', 'comes', 'famous', 'tamilian', 'dal', 'simmered', 'bread', 'pollichathu', 'chana', 'side', 'seeds', 'lamb', 'starters', 'fragrant', 'flavourful', 'garlicchilli', 'idli', 'aromatic', 'roasted', 'fenugreek', 'fritters', 'as', 'chicken', 'nadu', 'simple', 'tadka', 'steamed', 'sunny', 'with', 'okra', 'weeks', 'dosa', 'fights', 'indian', 'that', 'speciality', 'soft', 'fakes', 'anglers', 'you', 'tender', 'must', 'clan', 'greek', 'baby', 'the', 'giving', 'south', 'textured', 'oh', 'ginger', 'samosa', 'steeped', 'was', 'multicultural', 'gentle', 'scottish', 'spices', 'warm', 'king', 'wonderfully', 'saffron', 'takes', 'wellloved', 'subtle', 'combo', 'old', 'rice', 'mollee', 'effort', 'cooked', 'availability', 'silver', 'chunks', 'delightful', 'cottage', 'mustard', 'before', 'mild', 'cultural', 'palakkadan', 'a', 'marinade', 'juicy', 'naan']"
Ashoka Southside,4.7,25 £ ou moins,Indienne,"['pistachio', 'mixture', 'excl', 'orders', 'yogurt', 'sunday', 'onions', 'pastry', 'this', 'style', 'is', 'onion', 'peppers', 'garnished', 'nut', 'mughlai', 'mashed', 'white', 'tomatoes', 'powder', 'eggplantaubergine', 'servers', 'those', 'differences', 'then', 'desi', 'deepfried', 'fried', 'colour', 'kitchen', 'finger', 'per', 'cannot', 'pasanda', 'an', 'cream', 'experience', 'exotic', 'kashmiri', 'friday', 'honey', 'resist', 'thursday', 'delicately', 'sandwiches', 'fish', 'make', 'herbs', 'main', 'of', 'korma', 'in', 'chapatis', 'please', 'sour', 'lababdar', 'green', 'been', 'topped', 'from', 'shakuti', 'thick', 'host', 'crisp', 'made', 'spiced', 'and', 'karahi', 'sliced', 'peas', 'turmeric', 'have', 'palate', 'sauce', 'mildly', 'on', 'patia', 'enjoy', 'curry', 'spicy', 'sweet', 'dipped', 'chillies', 'slices', 'chips', 'all', 'ceylonese', 'tofu', 'josh', 'flourish', 'poori', 'prawn', 'tikka', 'delicious', 'tomato', 'paste', 'eggplant', 'be', 'coconut', 'coriander', 'simmered', 'stuffed', 'bread', 'accompaniment', 'following', 'person', 'tangy', 'flour', 'seeds', 'cumin', 'mixed', 'lamb', 'finished', 'meats', 'flavourful', 'are', 'courses', 'almond', 'pakoras', 'batter', 'potato', 'paneer', 'no', 'sesame', 'one', 'fluffy', 'chicken', 'pm', 'jalfrezi', 'stuffing', 'with', 'diced', 'blended', 'fusion', 'chasni', 'cherry', 'fresh', 'satrangi', 'twist', 'indian', 'that', 'these', 'for', 'paprika', 'boiled', 'potatoes', 'to', 'pancakes', 'between', 'chilli', 'cashew', 'yoghurt', 'peanut', 'delicate', 'saucy', 'note', 'available', 'pickle', 'goldenbrown', 'the', 'pakora', 'served', 'sauted', 'south', 'mix', 'shell', 'abundance', 'extremely', 'faintly', 'sabji', 'gram', 'entire', 'need', 'samosa', 'ginger', 'later', 'dish', 'other', 'our', 'creamy', 'can', 'plain', 'breast', 'light', 'lightly', 'tuesday', 'spices', 'or', 'king', 'pieces', 'gravy', 'food', 'almonds', 'wheat', 'battered', 'saturday', 'rice', 'until', 'deep', 'n', 'cashews', 'perfection', 'glaswegian', 'cooked', 'coated', 'filling', 'garlic', 'vegetable', 'bhuna', 'mushroom', 'mouthwatering', 'punjabi', 'aloo', 'variations', 'rogan', 'soya', 'starter', 'baingan', 'supplement', 'smooth', 'ask', 'before', 'rich', 'crunchy', 'hottest', 'menu', 'masala', 'essentially', 'combination', 'sultanas', 'your', 'wow', 'course', 'a', 'spice', 'marinade', 'classic', 'beans', 'unlike', 'spring', 'choice', 'tossed', 'flavoursome', 'hot', 'naan']"
Box Glasgow,4.9,De 26 £ à 40 £,Réservation de tables avec bouteilles,[]
Dukes of West Barns,4.6,25 £ ou moins,Café,[]
iasg bar at the Blythswood,4.3,25 £ ou moins,Bar à cocktails,[]
Thundercat Pub & Diner,4.7,25 £ ou moins,Américaine,"['rum', 'ribs', 'thunderdog', 'onions', 'style', 'black', 'chicago', 'apple', 'pastry', 'caesar', 'take', 'cookies', 'jalapeos', 'morgans', 'aero', 'onion', 'raspberry', 'cheeeeessssse', 'chorizo', 'lime', 'peppers', 'white', 'pink', 'street', 'ketchup', 'crust', 'tiki', 'choc', 'brownie', 'lettuce', 'italian', 'chocolate', 'passionfruit', 'sponge', 'als', 'cauliflower', 'whole', 'smoke', 'hour', 'only', 'cuban', 'flavoured', 'tortilla', 'american', 'pudding', 'fried', 'contains', 'smoked', 'crispy', 'shots', 'adults', 'cream', 'sriracha', 'bean', 'loaded', 'caulifower', 'cake', 'homemade', 'pizza', 'honey', 'coffee', 'nutella', 'lemon', 'bacon', 'milk', 'sandwiches', 'seasoning', 'gem', 'make', 'moist', 'daniels', 'of', 'in', 'sour', 'cornbread', 'green', 'topped', 'herb', 'booze', 'layered', 'big', 'from', 'new', 'gf', 'shakes', 'chunky', 'seriously', 'icing', 'luxury', 'spiced', 'and', 'secret', 'made', 'sharp', 'oat', 'caramelised', 'vegetarian', 'hand', 'vg', 'option', 'share', 'gb', 'buffalo', 'liqueur', 'jack', 'dogs', 'sauce', 'serve', 'on', 'bites', 'ends', 'spicy', 'curry', 'sweet', 'mint', 'chillies', 'veggie', 'chips', 'burnt', 'all', 'cheeky', 'toasted', 'city', 'coco', 'v', 'parm', 'tomato', 'spinach', 'giardiniera', 'panther', 'buttermilk', 'tcs', 'pork', 'dip', 'flake', 'nuggets', 'bread', 'cheese', 'tenders', 'saltnchilli', 'thunderfire', 'strawberry', 'tangy', 'velvet', 'meats', 'add', 'messy', 'pineapple', 'seasoned', 'cookie', 'goats', 'blue', 'key', 'vanilla', 'potato', 'baileys', 'hazelnut', 'ranch', 'savoury', 'swiss', 'dough', 'croutons', 'ramsay', 'gluten', 'slow', 'mini', 'burger', 'pickles', 'chicken', 'halloumi', 'dog', 'southern', 'cinnamon', 'shot', 'with', 'diced', 'slowcooked', 'topping', 'legendary', 'meringue', 'salad', 'fresh', 'chorizonblack', 'wings', 'chata', 'york', 'soft', 'sandwich', 'tc', 'bakery', 'to', 'corn', 'chilli', 'pulled', 'sausage', 'popcorn', 'right', 'available', 'choose', 'smashed', 'baby', 'the', 'slaw', 'yellow', 'pickle', 'dairy', 'coleslaw', 'served', 'frankfurter', 'cheesecake', 'done', 'pie', 'alcoholic', 'jim', 'mozzarella', 'vegan', 'designed', 'our', 'creamy', 'chip', 'solero', 'homebaked', 'nonnas', 'cajun', 'three', 'ice', 'breast', 'light', 'lasagna', 'dressing', 'double', 'alcohol', 'or', 'king', 'pieces', 'horseradish', 'pecorino', 'mango', 'gravy', 'pepperoni', 'crumb', 'change', 'crafted', 'steak', 'bbq', 'mayonnaise', 'bun', 'deep', 'beef', 'n', 'mexico', 'base', 'red', 'cooked', 'over', 'parmesan', 'shaken', 'filling', 'caramel', 'garlic', 'whipped', 'texan', 'celery', 'way', 'brisket', 'fiery', 'mustard', 'ham', 'smooth', 'shortened', 'beam', 'mlk', 'michigan', 'shredded', 'cone', 'brioche', 'macncheese', 'cheesus', 'your', 'shoulder', 'takis', 'cheddar', 'spice', 'a', 'carluke', 'classic', 'free', 'cheeseburger', 'layers', 'spring', 'choice', 'hot', 'captain', 'nutjob']"
Velvet Sparrow,4.8,25 £ ou moins,Britannique,[]
Glasgow - Bucks Bar Southside,4.8,25 £ ou moins,Américaine,"['applewood', 'tennessee', 'grated', 'style', 'japanese', 'glaze', 'brownie', 'staff', 'omega', 'not', 'then', 'flavoured', 'american', 'pudding', 'fried', 'crispy', 'sriracha', 'boy', 'cake', 'recipe', 'glass', 'has', 'in', 'green', 'haloumi', 'freshly', 'from', 'seriously', 'hand', 'gb', 'on', 'spicy', 'assault', 'mature', 'panther', 'buttermilk', 'pick', 'mixed', 'spike', 'satay', 'key', 'smirnoff', 'smothered', 'smokey', 'cholesterol', 'additional', 'fats', 'use', 'mayo', 'mexicheese', 'legendary', 'we', 'salad', 'wings', 'suki', 'peanut', 'plant', 'by', 'which', 'nose', 'buff', 'trans', 'booze', 'chip', 'solero', 'oil', 'breast', 'cock', 'mango', 'canadian', 'caramel', 'house', 'iceberg', 'whipped', 'dips', 'than', 'ask', 'dead', 'shredded', 'coke', 'rum', 'fingers', 'xx', 'kung', 'any', 'ketchup', 'high', 'choc', 'chocolate', 'danielscoffee', 'cauliflower', 'lemongrass', 'chop', 'shots', 'honey', 'chinese', 'lemon', 'original', 'milk', 'bongo', 'fruit', 'handcut', 'olive', 'sour', 'jam', 'gfo', 'layered', 'upgrade', 'icing', 'gf', 'shakes', 'cauli', 'spiced', 'ninja', 'vodka', 'bites', 'mon', 'mint', 'dipped', 'bourboncaramel', 'guilt', 'skinny', 'togarashi', 'e', 'coconut', 'nuggets', 'cheese', 'strawberry', 'blend', 'buttered', 'leos', 'blue', 'potato', 'sesame', 'ranch', 'gluten', 'sticky', 'pickles', 'rapeseed', 'topping', 'saturated', 'fresh', 'for', 'fillets', 'bakery', 'chilli', 'tonkatsu', 'biscuitsvanilla', 'served', 'buds', 'korean', 'mac', 'cantonese', 'butter', 'syrup', 'browns', 'our', 'creamy', 'ice', 'nonnas', 'vitamin', 'damn', 'light', 'dressing', 'also', 'bun', 'zero', 'base', 'kewpie', 'filling', 'reduce', 'grade', 'bulleit', 'based', 'chick', 'version', 'firewings', 'shortened', 'mlk', 'your', 'baileysnutellachocolatehazelnut', 'cheddar', 'spice', 'layers', 'choice', 'extra', 'morgans', 'aero', 'lime', 'gojuchang', 'seed', 'more', 'crust', 'strictly', 'whole', 'smoke', 'adults', 'salt', 'low', 'pure', 'nutella', 'fussy', 'warning', 'nuts', 'banana', 'draught', 'p', 'above', 'flamin', 'of', 'luxury', 'local', 'made', 'scotch', 'coco', 'chips', 'all', 'chinatown', 'coriander', 'jackfruit', 'biscoff', 'saltnchilli', 'maple', 'marinated', 'velvet', 'add', 'vanilla', 'fat', 'burger', 'pm', 'kim', 'running', 'mans', 'mums', 'to', 'popcorn', 'cococaribacrme', 'slaw', 'coleslaw', 'pakora', 'buck', 'vegan', 'plain', 'float', 'double', 'or', 'pieces', 'fri', 'free', 'bbq', 'includes', 'hours', 'red', 'drink', 'coated', 'garlic', 'tempura', 'celery', 'fiery', 'smooth', 'takeaway', 'menu', 'bru', 'brioche', 'ingredient', 'classic', 'tex', 'flavours', 'taste', 'hot', 'times', 'onions', 'pastry', 'jalapeos', 'is', 'onion', 'white', 'pink', 'street', 'lettuce', 'passion', 'sponge', 'de', 'only', 'contains', 'mex', 'special', 'patty', 'soy', 'an', 'cream', 'waffle', 'seasoning', 'moist', 'else', 'milkstrawberry', 'buckora', 'jong', 'waffles', 'herb', 'big', 'crisp', 'furious', 'and', 'vegetarian', 'addictive', 'buffalo', 'jack', 'twice', 'liqueur', 'bourbon', 'sauce', 'curry', 'fries', 'bonnet', 'sweet', 'choices', 'chillies', 'train', 'coating', 'heat', 'syrupbiscoff', 'pressed', 'bucker', 'dip', 'nashville', 'cheeezusss', 'bread', 'cookie', 'mop', 'freaks', 'dough', 'as', 'chicken', 'pow', 'southern', 'thai', 'mess', 'member', 'with', 'country', 'meringue', 'indian', 'soft', 'speciality', 'deal', 'get', 'bowl', 'seitan', 'smirnoffpanther', 'available', 'fire', 'choose', 'the', 'dairy', 'macncheesed', 'enough', 'cheesecake', 'pao', 'pie', 'mothership', 'inspired', 'king', 'irn', 'gravy', 'crafted', 'but', 'juice', 'n', 'hash', 'monounsaturated', 'flaming', 'authentic', 'mustard', 'bananefresh', 'macncheese', 'scoop', 'a', 'bucks', 'skin', 'spring', 'nutjob']"
The Ivy Buchanan Street Glasgow,4.5,De 26 £ à 40 £,Britannique Moderne,[]
Little SoHo Jordanhill,4.8,25 £ ou moins,Italienne,"['correct', 'thats', 'veg', 'lasagne', 'onions', 'black', 'tuscan', 'glory', 'mariniere', 'jalapeos', 'caesar', 'soup', 'focaccia', 'onion', 'glaze', 'chorizo', 'peppers', 'ketchup', 'tomatoes', 'brownie', 'lettuce', 'italian', 'olives', 'ceasar', 'chocolate', 'prawns', 'smoky', 'minestrone', 'bolognese', 'funghi', 'sharing', 'nachos', 'prime', 'belgian', 'pudding', 'rigatoni', 'cream', 'antipasto', 'salt', 'homemade', 'cake', 'pizza', 'honey', 'scotsman', 'waffle', 'lemon', 'spirals', 'optional', 'scot', 'nutella', 'bacon', 'banana', 'copacabana', 'seasoning', 'milano', 'aubergine', 'pesto', 'gem', 'guacamole', 'parma', 'olive', 'in', 'bruschetta', 'oatcakes', 'sour', 'affogato', 'triple', 'stornoway', 'parsley', 'topped', 'herb', 'spring', 'arrabbiata', 'toast', 'liver', 'roma', 'upgrade', 'al', 'crostini', 'shakes', 'and', 'mushrooms', 'franks', 'caprese', 'basil', 'gb', 'buffalo', 'sauce', 'on', 'cheesy', 'il', 'spicy', 'fries', 'sweet', 'pepper', 'chillies', 'haggis', 'gamberetti', 'toasted', 'crusty', 'pasta', 'sprinkles', 'tomato', 'rocket', 'prawn', 'options', 'skinny', 'olio', 'e', 'fajita', 'dip', 'cheese', 'bread', 'strawberry', 'mixed', 'meatballs', 'pineapple', 'burrata', 'goats', 'toffee', 'baguette', 'vanilla', 'tiger', 'pt', 'gluten', 'croutons', 'mini', 'burger', 'sticky', 'chicken', 'beetroot', 'mayo', 'salsa', 'with', 'salad', 'cherry', 'fresh', 'americano', 'stack', 'margherita', 'hawaii', 'for', 'espresso', 'carbonara', 'soho', 'rambo', 'chilli', 'sausage', 'peanut', 'evoo', 'popcorn', 'available', 'baby', 'fusilli', 'served', 'beetroots', 'mix', 'cheesecake', 'mac', 'yes', 'butter', 'vegan', 'mozzarella', 'oz', 'creamy', 'oil', 'ice', 'cajun', 'plain', 'baked', 'dressing', 'bannoffeebocker', 'spices', 'warm', 'king', 'capra', 'or', 'free', 'pepperoni', 'bbq', 'aglio', 'sugo', 'spanish', 'n', 'red', 'drizzled', 'pietros', 'parmesan', 'chutney', 'garlic', 'mushroom', 'house', 'whipped', 'moules', 'balsamic', 'flaming', 'fiery', 'ham', 'toro', 'salami', 'perfect', 'spaghetti', 'fudge', 'macncheese', 'pomodoro', 'picante', 'scoop', 'a', 'berry', 'classic', 'balsamico', 'pollo', 'hot']"
Hopscotch @ Courtyard SEC,3.4,De 26 £ à 40 £,Britannique,[]
Taypark House Hotel,4.4,25 £ ou moins,Britannique,[]
